X (Grid)	Y (Grid)	X (m)	Y (m)	Data
101	74	304.5	280.5	34.856884
102	74	307.5	280.5	35.0779
103	74	310.5	280.5	35.289402
104	74	313.5	280.5	35.400879
105	74	316.5	280.5	35.402554
106	74	319.5	280.5	35.409061
107	74	322.5	280.5	35.536175
108	74	325.5	280.5	35.720474
109	74	328.5	280.5	35.912369
110	74	331.5	280.5	36.075638
111	74	334.5	280.5	36.220703
112	74	337.5	280.5	36.347137
113	74	340.5	280.5	36.454224
114	74	343.5	280.5	36.537155
115	74	346.5	280.5	36.598606
116	74	349.5	280.5	36.643703
117	74	352.5	280.5	36.678326
118	74	355.5	280.5	36.700066
119	74	358.5	280.5	-999
120	74	361.5	280.5	-999
121	74	364.5	280.5	-999
122	74	367.5	280.5	-999
123	74	370.5	280.5	-999
124	74	373.5	280.5	-999
125	74	376.5	280.5	-999
126	74	379.5	280.5	37.047012
127	74	382.5	280.5	36.907272
128	74	385.5	280.5	36.76125
129	74	388.5	280.5	36.594463
130	74	391.5	280.5	36.471256
131	74	394.5	280.5	36.356579
132	74	397.5	280.5	36.304508
133	74	400.5	280.5	36.249622
134	74	403.5	280.5	36.228428
135	74	406.5	280.5	36.224361
136	74	409.5	280.5	36.22411
137	74	412.5	280.5	36.22578
138	74	415.5	280.5	36.227505
139	74	418.5	280.5	36.227131
140	74	421.5	280.5	36.228699
141	74	424.5	280.5	36.231445
142	74	427.5	280.5	36.211952
143	74	430.5	280.5	36.196888
144	74	433.5	280.5	36.189201
145	74	436.5	280.5	36.170506
146	74	439.5	280.5	36.137119
147	74	442.5	280.5	36.096333
148	74	445.5	280.5	36.05611
149	74	448.5	280.5	36.032024
150	74	451.5	280.5	36.039543
151	74	454.5	280.5	36.054916
152	74	457.5	280.5	36.072868
153	74	460.5	280.5	36.093403
154	74	463.5	280.5	36.118389
155	74	466.5	280.5	36.160915
156	74	469.5	280.5	36.237976
157	74	472.5	280.5	36.338745
158	74	475.5	280.5	36.417027
159	74	478.5	280.5	36.442905
160	74	481.5	280.5	36.440887
161	74	484.5	280.5	36.447178
162	74	487.5	280.5	36.452988
163	74	490.5	280.5	36.446293
164	74	493.5	280.5	36.43507
165	74	496.5	280.5	36.470173
166	74	499.5	280.5	36.517902
167	74	502.5	280.5	36.587082
168	74	505.5	280.5	36.645668
169	74	508.5	280.5	36.670631
170	74	511.5	280.5	36.712677
171	74	514.5	280.5	36.751076
172	74	517.5	280.5	36.781136
173	74	520.5	280.5	36.80162
174	74	523.5	280.5	36.832943
175	74	526.5	280.5	-999
176	74	529.5	280.5	-999
177	74	532.5	280.5	-999
178	74	535.5	280.5	-999
179	74	538.5	280.5	36.604202
0	73	1.5	283.5	38.98455
1	73	4.5	283.5	38.98444
2	73	7.5	283.5	38.980114
3	73	10.5	283.5	38.966644
4	73	13.5	283.5	38.939785
5	73	16.5	283.5	38.859207
6	73	19.5	283.5	38.688492
7	73	22.5	283.5	38.525383
8	73	25.5	283.5	38.397331
9	73	28.5	283.5	38.224689
10	73	31.5	283.5	38.1022
11	73	34.5	283.5	38.02322
12	73	37.5	283.5	37.985485
13	73	40.5	283.5	37.982384
14	73	43.5	283.5	38.022404
15	73	46.5	283.5	38.079662
16	73	49.5	283.5	38.114182
17	73	52.5	283.5	-999
18	73	55.5	283.5	-999
19	73	58.5	283.5	-999
20	73	61.5	283.5	-999
21	73	64.5	283.5	37.994907
22	73	67.5	283.5	37.976986
23	73	70.5	283.5	37.898693
24	73	73.5	283.5	37.788601
25	73	76.5	283.5	37.670925
26	73	79.5	283.5	37.584412
27	73	82.5	283.5	-999
28	73	85.5	283.5	-999
29	73	88.5	283.5	-999
30	73	91.5	283.5	-999
31	73	94.5	283.5	-999
32	73	97.5	283.5	-999
33	73	100.5	283.5	36.405674
34	73	103.5	283.5	36.40527
35	73	106.5	283.5	36.393749
36	73	109.5	283.5	36.411297
37	73	112.5	283.5	-999
38	73	115.5	283.5	-999
39	73	118.5	283.5	-999
40	73	121.5	283.5	-999
41	73	124.5	283.5	35.106796
42	73	127.5	283.5	34.936554
43	73	130.5	283.5	34.705276
44	73	133.5	283.5	34.654308
45	73	136.5	283.5	34.616005
46	73	139.5	283.5	34.620918
47	73	142.5	283.5	34.664093
48	73	145.5	283.5	34.753044
49	73	148.5	283.5	34.960896
50	73	151.5	283.5	34.933475
51	73	154.5	283.5	34.865414
52	73	157.5	283.5	34.794735
53	73	160.5	283.5	34.691742
54	73	163.5	283.5	34.56675
55	73	166.5	283.5	34.452122
56	73	169.5	283.5	34.297604
57	73	172.5	283.5	34.072731
58	73	175.5	283.5	33.91481
59	73	178.5	283.5	33.817333
60	73	181.5	283.5	33.782955
61	73	184.5	283.5	33.785179
62	73	187.5	283.5	33.787853
63	73	190.5	283.5	33.851624
64	73	193.5	283.5	33.965984
65	73	196.5	283.5	34.14558
66	73	199.5	283.5	34.341866
67	73	202.5	283.5	34.459873
68	73	205.5	283.5	-999
69	73	208.5	283.5	-999
70	73	211.5	283.5	-999
71	73	214.5	283.5	-999
72	73	217.5	283.5	-999
73	73	220.5	283.5	-999
74	73	223.5	283.5	-999
75	73	226.5	283.5	-999
76	73	229.5	283.5	33.767902
77	73	232.5	283.5	33.741867
78	73	235.5	283.5	33.699581
79	73	238.5	283.5	33.625469
80	73	241.5	283.5	33.547039
81	73	244.5	283.5	33.551006
82	73	247.5	283.5	33.544693
83	73	250.5	283.5	33.653282
84	73	253.5	283.5	33.692371
85	73	256.5	283.5	33.797684
86	73	259.5	283.5	33.802624
87	73	262.5	283.5	33.798016
88	73	265.5	283.5	33.794693
89	73	268.5	283.5	33.796955
90	73	271.5	283.5	33.798264
91	73	274.5	283.5	33.728909
92	73	277.5	283.5	33.750847
93	73	280.5	283.5	33.798813
94	73	283.5	283.5	33.865421
95	73	286.5	283.5	33.946339
96	73	289.5	283.5	34.037975
97	73	292.5	283.5	34.145599
98	73	295.5	283.5	34.324261
99	73	298.5	283.5	34.489304
100	73	301.5	283.5	34.706718
101	73	304.5	283.5	34.940186
102	73	307.5	283.5	35.169327
103	73	310.5	283.5	35.362915
104	73	313.5	283.5	35.467091
105	73	316.5	283.5	35.453922
106	73	319.5	283.5	35.458725
107	73	322.5	283.5	35.618645
108	73	325.5	283.5	35.805767
109	73	328.5	283.5	35.972107
110	73	331.5	283.5	36.130833
111	73	334.5	283.5	36.273354
112	73	337.5	283.5	36.399681
113	73	340.5	283.5	36.505188
114	73	343.5	283.5	36.584816
115	73	346.5	283.5	36.646404
116	73	349.5	283.5	36.695301
117	73	352.5	283.5	36.738937
118	73	355.5	283.5	-999
119	73	358.5	283.5	-999
120	73	361.5	283.5	-999
121	73	364.5	283.5	-999
122	73	367.5	283.5	-999
123	73	370.5	283.5	-999
124	73	373.5	283.5	37.175041
125	73	376.5	283.5	37.070042
126	73	379.5	283.5	36.931759
127	73	382.5	283.5	36.796074
128	73	385.5	283.5	36.665176
129	73	388.5	283.5	36.522587
130	73	391.5	283.5	36.409977
131	73	394.5	283.5	36.326393
132	73	397.5	283.5	36.279194
133	73	400.5	283.5	36.18914
134	73	403.5	283.5	36.18832
135	73	406.5	283.5	36.202324
136	73	409.5	283.5	36.209797
137	73	412.5	283.5	36.215485
138	73	415.5	283.5	36.220921
139	73	418.5	283.5	36.223778
140	73	421.5	283.5	36.225044
141	73	424.5	283.5	36.230064
142	73	427.5	283.5	36.214851
143	73	430.5	283.5	36.193325
144	73	433.5	283.5	36.170731
145	73	436.5	283.5	36.143929
146	73	439.5	283.5	36.096626
147	73	442.5	283.5	36.04454
148	73	445.5	283.5	35.997066
149	73	448.5	283.5	35.983208
150	73	451.5	283.5	35.996826
151	73	454.5	283.5	36.020504
152	73	457.5	283.5	36.039543
153	73	460.5	283.5	36.05978
154	73	463.5	283.5	36.077065
155	73	466.5	283.5	36.108315
156	73	469.5	283.5	36.165722
157	73	472.5	283.5	36.247574
158	73	475.5	283.5	36.310799
159	73	478.5	283.5	36.321133
160	73	481.5	283.5	36.297844
161	73	484.5	283.5	36.350864
162	73	487.5	283.5	36.393875
163	73	490.5	283.5	36.396526
164	73	493.5	283.5	36.417694
165	73	496.5	283.5	36.456223
166	73	499.5	283.5	36.534229
167	73	502.5	283.5	36.610394
168	73	505.5	283.5	36.674015
169	73	508.5	283.5	36.707333
170	73	511.5	283.5	36.744133
171	73	514.5	283.5	36.77393
172	73	517.5	283.5	36.796463
173	73	520.5	283.5	36.834354
174	73	523.5	283.5	-999
175	73	526.5	283.5	-999
176	73	529.5	283.5	-999
177	73	532.5	283.5	-999
178	73	535.5	283.5	-999
179	73	538.5	283.5	36.662865
0	72	1.5	286.5	38.881824
1	72	4.5	286.5	38.853619
2	72	7.5	286.5	38.835064
3	72	10.5	286.5	38.824123
4	72	13.5	286.5	38.804539
5	72	16.5	286.5	38.751534
6	72	19.5	286.5	38.59861
7	72	22.5	286.5	38.467373
8	72	25.5	286.5	38.328388
9	72	28.5	286.5	38.21529
10	72	31.5	286.5	38.118584
11	72	34.5	286.5	38.044239
12	72	37.5	286.5	37.999874
13	72	40.5	286.5	37.994698
14	72	43.5	286.5	38.038486
15	72	46.5	286.5	38.052624
16	72	49.5	286.5	-999
17	72	52.5	286.5	-999
18	72	55.5	286.5	-999
19	72	58.5	286.5	-999
20	72	61.5	286.5	38.038353
21	72	64.5	286.5	38.025906
22	72	67.5	286.5	37.955967
23	72	70.5	286.5	37.842518
24	72	73.5	286.5	37.695724
25	72	76.5	286.5	37.537529
26	72	79.5	286.5	37.414154
27	72	82.5	286.5	-999
28	72	85.5	286.5	-999
29	72	88.5	286.5	-999
30	72	91.5	286.5	-999
31	72	94.5	286.5	-999
32	72	97.5	286.5	36.494961
33	72	100.5	286.5	36.439526
34	72	103.5	286.5	36.400192
35	72	106.5	286.5	36.375381
36	72	109.5	286.5	36.410896
37	72	112.5	286.5	-999
38	72	115.5	286.5	-999
39	72	118.5	286.5	-999
40	72	121.5	286.5	35.297787
41	72	124.5	286.5	35.105343
42	72	127.5	286.5	34.836826
43	72	130.5	286.5	34.732239
44	72	133.5	286.5	34.662533
45	72	136.5	286.5	34.637264
46	72	139.5	286.5	34.677361
47	72	142.5	286.5	34.739536
48	72	145.5	286.5	34.879452
49	72	148.5	286.5	34.910114
50	72	151.5	286.5	34.860291
51	72	154.5	286.5	34.791042
52	72	157.5	286.5	34.711834
53	72	160.5	286.5	34.612438
54	72	163.5	286.5	34.517967
55	72	166.5	286.5	34.3965
56	72	169.5	286.5	34.234116
57	72	172.5	286.5	34.03133
58	72	175.5	286.5	33.897751
59	72	178.5	286.5	33.812813
60	72	181.5	286.5	33.788319
61	72	184.5	286.5	33.773506
62	72	187.5	286.5	33.800278
63	72	190.5	286.5	33.861626
64	72	193.5	286.5	33.964855
65	72	196.5	286.5	34.143276
66	72	199.5	286.5	34.352581
67	72	202.5	286.5	-999
68	72	205.5	286.5	-999
69	72	208.5	286.5	-999
70	72	211.5	286.5	-999
71	72	214.5	286.5	-999
72	72	217.5	286.5	-999
73	72	220.5	286.5	-999
74	72	223.5	286.5	-999
75	72	226.5	286.5	-999
76	72	229.5	286.5	33.833065
77	72	232.5	286.5	33.803871
78	72	235.5	286.5	33.735168
79	72	238.5	286.5	33.603352
80	72	241.5	286.5	33.607979
81	72	244.5	286.5	33.596611
82	72	247.5	286.5	33.588867
83	72	250.5	286.5	33.712864
84	72	253.5	286.5	33.757217
85	72	256.5	286.5	33.79071
86	72	259.5	286.5	33.855209
87	72	262.5	286.5	33.855831
88	72	265.5	286.5	33.856152
89	72	268.5	286.5	33.860825
90	72	271.5	286.5	33.869644
91	72	274.5	286.5	33.884441
92	72	277.5	286.5	33.817722
93	72	280.5	286.5	33.872074
94	72	283.5	286.5	33.94928
95	72	286.5	286.5	34.036224
96	72	289.5	286.5	34.138123
97	72	292.5	286.5	34.256714
98	72	295.5	286.5	34.406239
99	72	298.5	286.5	34.586521
100	72	301.5	286.5	34.819569
101	72	304.5	286.5	35.058594
102	72	307.5	286.5	35.280209
103	72	310.5	286.5	35.452824
104	72	313.5	286.5	35.550137
105	72	316.5	286.5	35.51379
106	72	319.5	286.5	35.557625
107	72	322.5	286.5	35.722092
108	72	325.5	286.5	35.891739
109	72	328.5	286.5	36.024055
110	72	331.5	286.5	36.16806
111	72	334.5	286.5	36.310352
112	72	337.5	286.5	36.436836
113	72	340.5	286.5	36.544441
114	72	343.5	286.5	36.624355
115	72	346.5	286.5	36.689297
116	72	349.5	286.5	36.7481
117	72	352.5	286.5	-999
118	72	355.5	286.5	-999
119	72	358.5	286.5	-999
120	72	361.5	286.5	-999
121	72	364.5	286.5	-999
122	72	367.5	286.5	-999
123	72	370.5	286.5	37.13382
124	72	373.5	286.5	37.010521
125	72	376.5	286.5	36.896267
126	72	379.5	286.5	36.78294
127	72	382.5	286.5	36.672421
128	72	385.5	286.5	36.566933
129	72	388.5	286.5	36.467884
130	72	391.5	286.5	36.382343
131	72	394.5	286.5	36.315086
132	72	397.5	286.5	36.265133
133	72	400.5	286.5	36.213818
134	72	403.5	286.5	36.150299
135	72	406.5	286.5	36.185097
136	72	409.5	286.5	36.197525
137	72	412.5	286.5	36.206833
138	72	415.5	286.5	36.214474
139	72	418.5	286.5	36.21859
140	72	421.5	286.5	36.218342
141	72	424.5	286.5	36.216518
142	72	427.5	286.5	36.211098
143	72	430.5	286.5	36.187721
144	72	433.5	286.5	36.156757
145	72	436.5	286.5	36.114059
146	72	439.5	286.5	36.046001
147	72	442.5	286.5	35.988598
148	72	445.5	286.5	35.949219
149	72	448.5	286.5	35.943596
150	72	451.5	286.5	35.969845
151	72	454.5	286.5	35.988495
152	72	457.5	286.5	36.004616
153	72	460.5	286.5	36.027988
154	72	463.5	286.5	36.034138
155	72	466.5	286.5	36.056683
156	72	469.5	286.5	36.104729
157	72	472.5	286.5	36.188957
158	72	475.5	286.5	36.25692
159	72	478.5	286.5	36.304432
160	72	481.5	286.5	36.315559
161	72	484.5	286.5	36.31992
162	72	487.5	286.5	36.394726
163	72	490.5	286.5	36.415535
164	72	493.5	286.5	36.463898
165	72	496.5	286.5	36.502831
166	72	499.5	286.5	36.571907
167	72	502.5	286.5	36.647961
168	72	505.5	286.5	36.698586
169	72	508.5	286.5	36.736774
170	72	511.5	286.5	36.768921
171	72	514.5	286.5	36.7896
172	72	517.5	286.5	36.828167
173	72	520.5	286.5	-999
174	72	523.5	286.5	-999
175	72	526.5	286.5	-999
176	72	529.5	286.5	-999
177	72	532.5	286.5	-999
178	72	535.5	286.5	-999
179	72	538.5	286.5	36.739998
0	71	1.5	289.5	38.733662
1	71	4.5	289.5	38.708759
2	71	7.5	289.5	38.704071
3	71	10.5	289.5	38.699883
4	71	13.5	289.5	38.687149
5	71	16.5	289.5	38.654766
6	71	19.5	289.5	38.608128
7	71	22.5	289.5	38.453518
8	71	25.5	289.5	38.333122
9	71	28.5	289.5	38.237312
10	71	31.5	289.5	38.163597
11	71	34.5	289.5	38.094193
12	71	37.5	289.5	38.04134
13	71	40.5	289.5	38.032322
14	71	43.5	289.5	38.090939
15	71	46.5	289.5	-999
16	71	49.5	289.5	-999
17	71	52.5	289.5	-999
18	71	55.5	289.5	-999
19	71	58.5	289.5	-999
20	71	61.5	289.5	38.091793
21	71	64.5	289.5	38.028496
22	71	67.5	289.5	37.921398
23	71	70.5	289.5	37.7691
24	71	73.5	289.5	37.574551
25	71	76.5	289.5	37.350861
26	71	79.5	289.5	37.182533
27	71	82.5	289.5	-999
28	71	85.5	289.5	-999
29	71	88.5	289.5	-999
30	71	91.5	289.5	-999
31	71	94.5	289.5	36.54319
32	71	97.5	289.5	36.475574
33	71	100.5	289.5	36.42403
34	71	103.5	289.5	36.37376
35	71	106.5	289.5	36.333782
36	71	109.5	289.5	36.310001
37	71	112.5	289.5	36.155739
38	71	115.5	289.5	-999
39	71	118.5	289.5	-999
40	71	121.5	289.5	35.225903
41	71	124.5	289.5	35.065487
42	71	127.5	289.5	34.833878
43	71	130.5	289.5	34.736671
44	71	133.5	289.5	34.671459
45	71	136.5	289.5	34.657963
46	71	139.5	289.5	34.723568
47	71	142.5	289.5	34.835934
48	71	145.5	289.5	34.832195
49	71	148.5	289.5	34.846462
50	71	151.5	289.5	34.797565
51	71	154.5	289.5	34.720127
52	71	157.5	289.5	34.658661
53	71	160.5	289.5	34.567577
54	71	163.5	289.5	34.461075
55	71	166.5	289.5	34.340828
56	71	169.5	289.5	34.159637
57	71	172.5	289.5	34.002731
58	71	175.5	289.5	33.886383
59	71	178.5	289.5	33.817738
60	71	181.5	289.5	33.803822
61	71	184.5	289.5	33.780087
62	71	187.5	289.5	33.812122
63	71	190.5	289.5	33.860359
64	71	193.5	289.5	33.944012
65	71	196.5	289.5	34.088226
66	71	199.5	289.5	34.29937
67	71	202.5	289.5	-999
68	71	205.5	289.5	-999
69	71	208.5	289.5	-999
70	71	211.5	289.5	-999
71	71	214.5	289.5	-999
72	71	217.5	289.5	-999
73	71	220.5	289.5	-999
74	71	223.5	289.5	-999
75	71	226.5	289.5	-999
76	71	229.5	289.5	33.930607
77	71	232.5	289.5	33.88633
78	71	235.5	289.5	33.761055
79	71	238.5	289.5	33.671539
80	71	241.5	289.5	33.602398
81	71	244.5	289.5	33.646786
82	71	247.5	289.5	33.632702
83	71	250.5	289.5	33.772984
84	71	253.5	289.5	33.813477
85	71	256.5	289.5	33.836716
86	71	259.5	289.5	33.908234
87	71	262.5	289.5	33.913155
88	71	265.5	289.5	33.916054
89	71	268.5	289.5	33.925098
90	71	271.5	289.5	33.940796
91	71	274.5	289.5	33.95472
92	71	277.5	289.5	33.905834
93	71	280.5	289.5	33.961437
94	71	283.5	289.5	34.040665
95	71	286.5	289.5	34.130463
96	71	289.5	289.5	34.238186
97	71	292.5	289.5	34.364429
98	71	295.5	289.5	34.522289
99	71	298.5	289.5	34.721081
100	71	301.5	289.5	34.957676
101	71	304.5	289.5	35.193153
102	71	307.5	289.5	35.404041
103	71	310.5	289.5	35.557701
104	71	313.5	289.5	35.629032
105	71	316.5	289.5	35.562153
106	71	319.5	289.5	35.660458
107	71	322.5	289.5	35.776779
108	71	325.5	289.5	35.935833
109	71	328.5	289.5	36.053516
110	71	331.5	289.5	36.199497
111	71	334.5	289.5	36.336407
112	71	337.5	289.5	36.461033
113	71	340.5	289.5	36.573723
114	71	343.5	289.5	36.660328
115	71	346.5	289.5	36.741447
116	71	349.5	289.5	-999
117	71	352.5	289.5	-999
118	71	355.5	289.5	-999
119	71	358.5	289.5	-999
120	71	361.5	289.5	-999
121	71	364.5	289.5	-999
122	71	367.5	289.5	37.098255
123	71	370.5	289.5	36.980732
124	71	373.5	289.5	36.866482
125	71	376.5	289.5	36.759773
126	71	379.5	289.5	36.657497
127	71	382.5	289.5	36.561398
128	71	385.5	289.5	36.473431
129	71	388.5	289.5	36.395401
130	71	391.5	289.5	36.329105
131	71	394.5	289.5	36.275204
132	71	397.5	289.5	36.236305
133	71	400.5	289.5	36.208004
134	71	403.5	289.5	36.187191
135	71	406.5	289.5	36.186535
136	71	409.5	289.5	36.186981
137	71	412.5	289.5	36.198315
138	71	415.5	289.5	36.208473
139	71	418.5	289.5	36.2132
140	71	421.5	289.5	36.210896
141	71	424.5	289.5	36.203571
142	71	427.5	289.5	36.191486
143	71	430.5	289.5	36.177139
144	71	433.5	289.5	36.14806
145	71	436.5	289.5	36.097511
146	71	439.5	289.5	36.016922
147	71	442.5	289.5	35.954369
148	71	445.5	289.5	35.915787
149	71	448.5	289.5	35.914463
150	71	451.5	289.5	35.942379
151	71	454.5	289.5	35.959309
152	71	457.5	289.5	35.991604
153	71	460.5	289.5	36.019943
154	71	463.5	289.5	36.023579
155	71	466.5	289.5	36.045807
156	71	469.5	289.5	36.084324
157	71	472.5	289.5	36.156548
158	71	475.5	289.5	36.225262
159	71	478.5	289.5	36.296696
160	71	481.5	289.5	36.354122
161	71	484.5	289.5	36.398151
162	71	487.5	289.5	36.442253
163	71	490.5	289.5	36.467209
164	71	493.5	289.5	36.506763
165	71	496.5	289.5	36.570953
166	71	499.5	289.5	36.649639
167	71	502.5	289.5	36.70985
168	71	505.5	289.5	36.741665
169	71	508.5	289.5	36.761875
170	71	511.5	289.5	36.789665
171	71	514.5	289.5	36.820637
172	71	517.5	289.5	-999
173	71	520.5	289.5	-999
174	71	523.5	289.5	-999
175	71	526.5	289.5	-999
176	71	529.5	289.5	-999
177	71	532.5	289.5	-999
178	71	535.5	289.5	37.05249
179	71	538.5	289.5	36.837643
0	70	1.5	292.5	38.68071
1	70	4.5	292.5	38.532333
2	70	7.5	292.5	38.561935
3	70	10.5	292.5	38.577011
4	70	13.5	292.5	38.568863
5	70	16.5	292.5	38.535168
6	70	19.5	292.5	38.565567
7	70	22.5	292.5	38.552483
8	70	25.5	292.5	38.418701
9	70	28.5	292.5	38.312744
10	70	31.5	292.5	38.226368
11	70	34.5	292.5	38.154854
12	70	37.5	292.5	38.101383
13	70	40.5	292.5	38.071098
14	70	43.5	292.5	38.108936
15	70	46.5	292.5	-999
16	70	49.5	292.5	-999
17	70	52.5	292.5	-999
18	70	55.5	292.5	-999
19	70	58.5	292.5	38.111538
20	70	61.5	292.5	38.100613
21	70	64.5	292.5	38.014252
22	70	67.5	292.5	37.872829
23	70	70.5	292.5	37.678928
24	70	73.5	292.5	37.419094
25	70	76.5	292.5	37.177536
26	70	79.5	292.5	36.948528
27	70	82.5	292.5	36.74918
28	70	85.5	292.5	-999
29	70	88.5	292.5	-999
30	70	91.5	292.5	-999
31	70	94.5	292.5	-999
32	70	97.5	292.5	36.402042
33	70	100.5	292.5	36.391422
34	70	103.5	292.5	36.325394
35	70	106.5	292.5	36.286674
36	70	109.5	292.5	36.200054
37	70	112.5	292.5	-999
38	70	115.5	292.5	-999
39	70	118.5	292.5	35.252186
40	70	121.5	292.5	35.150242
41	70	124.5	292.5	34.947552
42	70	127.5	292.5	34.849758
43	70	130.5	292.5	34.753281
44	70	133.5	292.5	34.69149
45	70	136.5	292.5	34.677402
46	70	139.5	292.5	34.732021
47	70	142.5	292.5	34.792053
48	70	145.5	292.5	34.771805
49	70	148.5	292.5	34.756367
50	70	151.5	292.5	34.761215
51	70	154.5	292.5	34.684494
52	70	157.5	292.5	34.604465
53	70	160.5	292.5	34.507084
54	70	163.5	292.5	34.403961
55	70	166.5	292.5	34.27293
56	70	169.5	292.5	34.122875
57	70	172.5	292.5	33.99329
58	70	175.5	292.5	33.894337
59	70	178.5	292.5	33.832516
60	70	181.5	292.5	33.8283
61	70	184.5	292.5	33.796528
62	70	187.5	292.5	33.824955
63	70	190.5	292.5	33.856377
64	70	193.5	292.5	33.919003
65	70	196.5	292.5	34.03968
66	70	199.5	292.5	34.222069
67	70	202.5	292.5	-999
68	70	205.5	292.5	-999
69	70	208.5	292.5	-999
70	70	211.5	292.5	-999
71	70	214.5	292.5	-999
72	70	217.5	292.5	-999
73	70	220.5	292.5	-999
74	70	223.5	292.5	-999
75	70	226.5	292.5	-999
76	70	229.5	292.5	34.056847
77	70	232.5	292.5	33.963276
78	70	235.5	292.5	33.816734
79	70	238.5	292.5	33.669651
80	70	241.5	292.5	33.706848
81	70	244.5	292.5	33.702629
82	70	247.5	292.5	33.671146
83	70	250.5	292.5	33.831757
84	70	253.5	292.5	33.870472
85	70	256.5	292.5	33.89156
86	70	259.5	292.5	33.964046
87	70	262.5	292.5	33.970188
88	70	265.5	292.5	33.976269
89	70	268.5	292.5	33.991428
90	70	271.5	292.5	34.013638
91	70	274.5	292.5	34.04068
92	70	277.5	292.5	34.07198
93	70	280.5	292.5	34.057537
94	70	283.5	292.5	34.134285
95	70	286.5	292.5	34.228325
96	70	289.5	292.5	34.339748
97	70	292.5	292.5	34.473663
98	70	295.5	292.5	34.644257
99	70	298.5	292.5	34.865459
100	70	301.5	292.5	35.099556
101	70	304.5	292.5	35.331234
102	70	307.5	292.5	35.529675
103	70	310.5	292.5	35.662567
104	70	313.5	292.5	35.723251
105	70	316.5	292.5	35.70113
106	70	319.5	292.5	35.76601
107	70	322.5	292.5	35.855145
108	70	325.5	292.5	35.975445
109	70	328.5	292.5	36.079662
110	70	331.5	292.5	36.232109
111	70	334.5	292.5	36.363506
112	70	337.5	292.5	36.47216
113	70	340.5	292.5	36.591442
114	70	343.5	292.5	36.703556
115	70	346.5	292.5	-999
116	70	349.5	292.5	-999
117	70	352.5	292.5	-999
118	70	355.5	292.5	-999
119	70	358.5	292.5	-999
120	70	361.5	292.5	-999
121	70	364.5	292.5	37.062576
122	70	367.5	292.5	36.953102
123	70	370.5	292.5	36.847321
124	70	373.5	292.5	36.745483
125	70	376.5	292.5	36.646904
126	70	379.5	292.5	36.552887
127	70	382.5	292.5	36.465435
128	70	385.5	292.5	36.388561
129	70	388.5	292.5	36.32354
130	70	391.5	292.5	36.269718
131	70	394.5	292.5	36.228561
132	70	397.5	292.5	36.199951
133	70	400.5	292.5	36.183502
134	70	403.5	292.5	36.178715
135	70	406.5	292.5	36.176449
136	70	409.5	292.5	36.167294
137	70	412.5	292.5	36.188507
138	70	415.5	292.5	36.203773
139	70	418.5	292.5	36.208927
140	70	421.5	292.5	36.205536
