"","X (Grid)","Y (Grid)","X (m)","Y (m)","AirT","rh","Wind","MRT","Point","UTCI"
"12909",128,96,385.5,214.5,36.448093,27.3175,1.5841,57.2317,12909,40.3075155982564
"12910",129,96,388.5,214.5,36.464787,27.2722,1.6016,57.0722,12910,40.2771305035464
"12911",130,96,391.5,214.5,36.472984,27.2423,1.6198,57.23,12911,40.3171840227296
"12912",131,96,394.5,214.5,36.473549,27.2265,1.6375,57.4872,12912,40.3754813791871
"12913",132,96,397.5,214.5,36.466347,27.2244,1.6503,56.9904,12913,40.2451626058686
"12914",133,96,400.5,214.5,36.452888,27.2346,1.6566,57.0107,12914,40.2373752242426
"12915",134,96,403.5,214.5,36.442348,27.2431,1.6336,56.8505,12915,40.1949939811351
"12916",135,96,406.5,214.5,36.430012,27.2555,1.6088,57.0257,12916,40.2330609283198
"12917",136,96,409.5,214.5,36.404484,27.2834,1.588,56.0471,12917,39.9783926861652
"12918",137,96,412.5,214.5,36.386131,27.2982,1.5855,49.1464,12918,38.2913715298215
"12919",138,96,415.5,214.5,36.366852,27.3042,1.5309,48.0155,12919,38.0100982447102
"12920",139,96,418.5,214.5,36.325409,27.3858,1.2399,46.6522,12920,37.6614902191138
"12921",140,96,421.5,214.5,36.261238,27.5464,1.0814,37.4352,12921,35.3632290529531
"12922",141,96,424.5,214.5,36.338165,27.3629,1.3169,53.5404,12922,39.3480057685164
"12923",142,96,427.5,214.5,36.383263,27.2816,1.3633,65.4342,12923,42.2974614419967
"12924",143,96,430.5,214.5,36.405434,27.2647,1.2825,66.7258,12924,42.640604706889
"12925",144,96,433.5,214.5,36.45063,27.2701,1.103,64.4839,12925,42.1209182616262
"12926",145,96,436.5,214.5,36.49321,27.3538,0.9319,58.8017,12926,40.7306642081367
"12927",146,96,439.5,214.5,36.544762,27.3843,0.9846,61.3754,12927,41.4219010246603
"12928",147,96,442.5,214.5,36.565472,27.2315,1.3648,62.3622,12928,41.6925031429971
"12929",148,96,445.5,214.5,36.525211,27.1726,1.698,64.6002,12929,42.1419768463351
"12930",149,96,448.5,214.5,36.52676,27.0752,1.8707,66.4076,12930,42.5269830188897
"12931",150,96,451.5,214.5,36.519154,27.0169,2.1607,65.7875,12931,42.2458493452742
"12932",151,96,454.5,214.5,36.527042,26.935,2.3391,67.7446,12932,42.6427649181834
"12933",152,96,457.5,214.5,36.539547,26.8527,2.2751,67.4161,12933,42.6011960557637
"12934",153,96,460.5,214.5,36.549225,26.7833,1.9762,65.8807,12934,42.3622046727408
"12935",154,96,463.5,214.5,36.549728,26.7343,1.4638,68.3331,12935,43.1106464357457
"12936",155,96,466.5,214.5,36.558464,26.6831,1.1234,66.0942,12936,42.5742478103733
"12937",156,96,469.5,214.5,36.585629,26.6157,0.4935,53.8994,12937,39.3399481504017
"12938",157,96,472.5,214.5,NA,NA,0,NA,12938,NA
"12939",158,96,475.5,214.5,NA,NA,0,NA,12939,NA
"12940",159,96,478.5,214.5,NA,NA,0,NA,12940,NA
"12941",160,96,481.5,214.5,NA,NA,0,NA,12941,NA
"12942",161,96,484.5,214.5,NA,NA,0,NA,12942,NA
"12943",162,96,487.5,214.5,NA,NA,0,NA,12943,NA
"12944",163,96,490.5,214.5,36.750473,27.2732,1.4488,58.9822,12944,41.0164355494894
"12945",164,96,493.5,214.5,36.725845,27.1478,1.6736,54.9633,12945,39.971889301798
"12946",165,96,496.5,214.5,36.693359,27.057,1.7383,56.196,12946,40.2214004047384
"12947",166,96,499.5,214.5,36.670029,26.9644,1.728,56.1423,12947,40.1855226018615
"12948",167,96,502.5,214.5,36.6591,26.8648,1.7025,56.3845,12948,40.235613756087
"12949",168,96,505.5,214.5,36.6604,26.7561,1.6816,56.6834,12949,40.3084029871271
"12950",169,96,508.5,214.5,36.672321,26.6379,1.6771,57.7241,12950,40.5662818232339
"12951",170,96,511.5,214.5,36.691669,26.5122,1.6936,57.8722,12951,40.6085531078158
"12952",171,96,514.5,214.5,36.717411,26.3787,1.7329,59.5203,12952,41.0148562333101
"12953",172,96,517.5,214.5,36.744301,26.2438,1.7872,65.3237,12953,42.4338040647421
"12954",173,96,520.5,214.5,36.76453,26.1504,1.7659,66.1986,12954,42.6674234463749
"12955",174,96,523.5,214.5,36.783653,26.0714,1.7027,69.3031,12955,43.4624172916983
"12956",175,96,526.5,214.5,36.802464,26.0049,1.5886,66.348,12956,42.7724646478741
"12957",176,96,529.5,214.5,36.820717,25.9512,1.4175,65.7439,12957,42.6617546426267
"12958",177,96,532.5,214.5,36.825729,25.9294,1.1737,66.3225,12958,42.8109441175072
"12959",178,96,535.5,214.5,36.783104,25.9972,0.6135,64.4114,12959,42.1278554672286
"12960",179,96,538.5,214.5,36.676235,26.204,1.5017,43.4447,12960,37.1323978366101
"12961",0,95,1.5,217.5,38.569908,23.1309,1.9695,67.6651,12961,44.3877172651974
"12962",1,95,4.5,217.5,38.311604,23.5786,1.7257,46.0021,12962,39.0524135734953
"12963",2,95,7.5,217.5,38.096569,23.9919,1.2724,52.0922,12963,40.3117180917137
"12964",3,95,10.5,217.5,37.927208,24.4111,1.1679,38.8086,12964,37.011062007255
"12965",4,95,13.5,217.5,37.819592,24.8941,0.6972,60.5678,12965,42.0014000396267
"12966",5,95,16.5,217.5,37.735828,25.1466,0.4111,62.6964,12966,42.3395139785476
"12967",6,95,19.5,217.5,37.577446,25.3153,1.8052,63.0058,12967,42.5426685037911
"12968",7,95,22.5,217.5,37.555313,25.4701,1.7601,64.9635,12968,43.0207425546265
"12969",8,95,25.5,217.5,37.562443,25.514,1.5739,64.6508,12969,42.9883476578559
"12970",9,95,28.5,217.5,37.598942,25.4334,1.309,65.5612,12970,43.2552174612624
"12971",10,95,31.5,217.5,37.665428,25.2951,1.0929,65.0059,12971,43.143508185771
"12972",11,95,34.5,217.5,37.801613,25.2172,0.1027,64.6955,12972,42.8930988819591
"12973",12,95,37.5,217.5,37.900555,25.4054,0.6084,67.8097,12973,43.8409426798697
"12974",13,95,40.5,217.5,38.088974,25.5181,0.4221,71.3206,12974,44.8011097663042
"12975",14,95,43.5,217.5,38.139572,25.5134,1.0111,72.2437,12975,45.3403115528521
"12976",15,95,46.5,217.5,38.187649,25.4813,1.025,72.0151,12976,45.3255983406117
"12977",16,95,49.5,217.5,38.237934,25.4245,0.5613,73.4591,12977,45.5006517223799
"12978",17,95,52.5,217.5,38.279404,25.3717,0.421,74.3564,12978,45.708734005465
"12979",18,95,55.5,217.5,38.304127,25.3454,0.2822,75.3082,12979,45.9666513030485
"12980",19,95,58.5,217.5,38.211212,25.1758,0.7651,75.2833,12980,46.0430711970667
"12981",20,95,61.5,217.5,38.159309,25.198,1.0519,74.4717,12981,45.9023491651661
"12982",21,95,64.5,217.5,38.04813,25.2568,1.3624,71.6578,12982,45.1410189746295
"12983",22,95,67.5,217.5,37.977005,25.2728,1.3987,70.6651,12983,44.8327272923303
"12984",23,95,70.5,217.5,37.92664,25.2529,1.4883,70.2828,12984,44.6874418325284
"12985",24,95,73.5,217.5,37.89695,25.1945,1.5125,71.399,12985,44.9325369420343
"12986",25,95,76.5,217.5,37.888802,25.0868,1.4459,73.5247,12986,45.4535342555341
"12987",26,95,79.5,217.5,37.903469,24.9165,1.2219,78.3441,12987,46.6628715227493
"12988",27,95,82.5,217.5,37.871429,25.0034,0.9022,72.6117,12988,45.1313297906795
"12989",28,95,85.5,217.5,37.864361,24.9745,0.545,71.8863,12989,44.7456896930552
"12990",29,95,88.5,217.5,37.884514,24.8294,0.4058,73.0282,12990,45.0001507060085
"12991",30,95,91.5,217.5,37.887897,24.8035,0.4813,75.2187,12991,45.5483079290881
"12992",31,95,94.5,217.5,37.85881,24.8424,0.6952,74.9081,12992,45.5850702423396
"12993",32,95,97.5,217.5,37.81308,24.8925,0.9388,75.3902,12993,45.7811568924101
"12994",33,95,100.5,217.5,37.767105,24.9401,1.2128,76.1281,12994,45.9872790493167
"12995",34,95,103.5,217.5,37.721268,25.0104,1.5465,75.7557,12995,45.8502580280199
"12996",35,95,106.5,217.5,37.676739,25.1021,1.8427,76.1724,12996,45.8580412558805
"12997",36,95,109.5,217.5,37.624763,25.2263,2.0727,74.3466,12997,45.2862597724308
"12998",37,95,112.5,217.5,37.580521,25.3493,2.1992,74.8334,12998,45.3247108581343
"12999",38,95,115.5,217.5,37.562088,25.4129,2.1314,75.6858,12999,45.5523685933223
"13000",39,95,118.5,217.5,37.563255,25.3682,0.5969,74.799,13000,45.2907685221069
"13001",40,95,121.5,217.5,NA,NA,0,NA,13001,NA
"13002",41,95,124.5,217.5,NA,NA,0,NA,13002,NA
"13003",42,95,127.5,217.5,NA,NA,0,NA,13003,NA
"13004",43,95,130.5,217.5,NA,NA,0,NA,13004,NA
"13005",44,95,133.5,217.5,NA,NA,0,NA,13005,NA
"13006",45,95,136.5,217.5,NA,NA,0,NA,13006,NA
"13007",46,95,139.5,217.5,NA,NA,0,NA,13007,NA
"13008",47,95,142.5,217.5,NA,NA,0,NA,13008,NA
"13009",48,95,145.5,217.5,NA,NA,0,NA,13009,NA
"13010",49,95,148.5,217.5,NA,NA,0,NA,13010,NA
"13011",50,95,151.5,217.5,NA,NA,0,NA,13011,NA
"13012",51,95,154.5,217.5,NA,NA,0,NA,13012,NA
"13013",52,95,157.5,217.5,NA,NA,0,NA,13013,NA
"13014",53,95,160.5,217.5,34.540527,32.2579,1.4527,32.252,13014,32.8032191434793
"13015",54,95,163.5,217.5,34.467857,32.3954,1.61,31.8188,13015,32.6064071545173
"13016",55,95,166.5,217.5,34.393574,32.5166,1.7526,31.5954,13016,32.449310895067
"13017",56,95,169.5,217.5,34.343506,32.5477,1.791,31.0331,13017,32.2559531671106
"13018",57,95,172.5,217.5,34.315731,32.6592,0.9961,29.6643,13018,31.9842957086874
"13019",58,95,175.5,217.5,34.278378,32.6739,1.7609,34.9833,13019,33.1639688093797
"13020",59,95,178.5,217.5,34.254036,32.6717,1.8885,40.9517,13020,34.541034905885
"13021",60,95,181.5,217.5,34.192223,33.0168,1.7451,52.8358,13021,37.4824597814334
"13022",61,95,184.5,217.5,34.133278,33.1249,1.566,66.8692,13022,41.0024325482929
"13023",62,95,187.5,217.5,34.087822,32.9495,1.2664,72.2931,13023,42.413283786621
"13024",63,95,190.5,217.5,34.037193,32.9089,1.0907,71.1953,13024,42.125648455817
"13025",64,95,193.5,217.5,34.02795,32.8466,0.8643,49.4872,13025,36.686888431097
"13026",65,95,196.5,217.5,34.078976,32.6935,0.7815,49.9156,13026,36.8142565235619
"13027",66,95,199.5,217.5,34.156002,32.5042,0.7527,74.0805,13027,42.8992597976426
"13028",67,95,202.5,217.5,34.229134,32.3451,0.7515,76.3039,13028,43.5021422663806
"13029",68,95,205.5,217.5,34.243553,32.2737,1.6679,70.2853,13029,41.8651526550688
"13030",69,95,208.5,217.5,34.346581,32.2258,1.8104,69.6979,13030,41.7328390782397
"13031",70,95,211.5,217.5,34.397732,32.5194,1.899,66.126,13031,40.8506803577931
"13032",71,95,214.5,217.5,34.49123,32.5826,1.9597,66.1358,13032,40.9016647761076
"13033",72,95,217.5,217.5,34.61771,32.4687,1.9869,68.7162,13033,41.6323160226939
"13034",73,95,220.5,217.5,NA,NA,0,NA,13034,NA
"13035",74,95,223.5,217.5,NA,NA,0,NA,13035,NA
"13036",75,95,226.5,217.5,NA,NA,0,NA,13036,NA
"13037",76,95,229.5,217.5,NA,NA,0,NA,13037,NA
"13038",77,95,232.5,217.5,34.85017,34.4508,9e-04,63.0808,13038,40.7256298959137
"13039",78,95,235.5,217.5,34.339264,32.776,0.0797,30.5625,13039,32.0389892779576
"13040",79,95,238.5,217.5,33.918266,33.0695,0.2999,30.0003,13040,31.5537033713143
"13041",80,95,241.5,217.5,33.770794,33.2982,0.3169,28.7691,13041,31.1274803034316
"13042",81,95,244.5,217.5,33.576069,33.6652,0.4645,27.1724,13042,30.5736988562178
"13043",82,95,247.5,217.5,33.361359,34.0961,1.0978,29.5019,13043,31.1702676738064
"13044",83,95,250.5,217.5,33.226696,34.4375,1.1091,29.5206,13044,31.0713010936147
"13045",84,95,253.5,217.5,33.18359,34.5787,1.3151,31.1469,13045,31.4261465412773
"13046",85,95,256.5,217.5,33.234921,34.606,1.2481,33.4147,13046,32.0524043887559
"13047",86,95,259.5,217.5,33.222916,34.7346,1.2919,41.9619,13047,34.1863237876697
"13048",87,95,262.5,217.5,33.18523,34.8364,1.2423,54.0796,13048,37.2186674746185
"13049",88,95,265.5,217.5,33.143223,34.8756,1.1378,34.9412,13049,32.3829352389377
"13050",89,95,268.5,217.5,33.277744,34.4115,1.3979,51.5054,13050,36.581117441373
"13051",90,95,271.5,217.5,33.295761,34.3639,1.4153,33.1457,13051,31.9944136573012
"13052",91,95,274.5,217.5,33.338902,34.2788,1.4479,34.1423,13052,32.2689946057653
"13053",92,95,277.5,217.5,33.424847,34.1069,1.4756,35.3378,13053,32.6278373718217
"13054",93,95,280.5,217.5,33.565208,33.8107,1.517,43.2689,13054,34.6981528704335
"13055",94,95,283.5,217.5,33.720165,33.4537,1.6817,53.8974,13055,37.3894068677468
"13056",95,95,286.5,217.5,33.882172,33.0172,1.6815,64.5282,13056,40.1524355736869
"13057",96,95,289.5,217.5,34.035664,32.6321,1.1683,66.9634,13057,41.0430676888647
"13058",97,95,292.5,217.5,34.182247,32.2907,0.8474,67.4778,13058,41.2785655549382
"13059",98,95,295.5,217.5,34.336086,31.9734,0.6605,68.9164,13059,41.6975529714357
"13060",99,95,298.5,217.5,34.48064,31.7235,0.5984,67.9203,13060,41.5249235455183
"13061",100,95,301.5,217.5,34.594025,31.6054,0.4699,66.1237,13061,41.1124912591281
"13062",101,95,304.5,217.5,34.673744,31.6082,0.2961,69,13062,41.8908649503905
"13063",102,95,307.5,217.5,34.646782,31.4605,1.0267,68.7946,13063,41.9448153041602
"13064",103,95,310.5,217.5,34.820045,31.0763,0.6458,60.4245,13064,39.9061727021702
"13065",104,95,313.5,217.5,NA,NA,0,NA,13065,NA
"13066",105,95,316.5,217.5,NA,NA,0,NA,13066,NA
"13067",106,95,319.5,217.5,NA,NA,0,NA,13067,NA
"13068",107,95,322.5,217.5,NA,NA,0,NA,13068,NA
"13069",108,95,325.5,217.5,NA,NA,0,NA,13069,NA
"13070",109,95,328.5,217.5,NA,NA,0,NA,13070,NA
"13071",110,95,331.5,217.5,NA,NA,0,NA,13071,NA
"13072",111,95,334.5,217.5,35.49984,28.9861,0.3906,63.0952,13072,40.906656605754
"13073",112,95,337.5,217.5,35.489811,29.0419,1.4391,64.675,13073,41.4389182947689
"13074",113,95,340.5,217.5,35.522476,28.9796,1.6043,65.3627,13074,41.5892897462907
"13075",114,95,343.5,217.5,35.586895,28.8402,1.7658,64.2313,13075,41.3016779427917
"13076",115,95,346.5,217.5,35.669064,28.6696,1.8597,63.505,13076,41.1481878409295
"13077",116,95,349.5,217.5,35.758488,28.4953,1.868,65.1572,13077,41.6209879259314
"13078",117,95,352.5,217.5,35.848507,28.3334,1.7924,64.9219,13078,41.6630883713162
"13079",118,95,355.5,217.5,35.936131,28.1836,1.716,64.181,13079,41.5759270768623
"13080",119,95,358.5,217.5,36.01384,28.0729,1.6211,58.3098,13080,40.2246290089116
"13081",120,95,361.5,217.5,36.091953,27.9335,1.6222,61.4802,13081,41.0617193233471
"13082",121,95,364.5,217.5,36.150009,27.8655,1.5637,57.3252,13082,40.1048745463931
"13083",122,95,367.5,217.5,36.208817,27.7744,1.5457,57.6149,13083,40.2256085013497
"13084",123,95,370.5,217.5,36.263668,27.6773,1.5422,56.8942,13084,40.092596006193
"13085",124,95,373.5,217.5,36.31319,27.5812,1.5495,56.2768,13085,39.9783933965608
"13086",125,95,376.5,217.5,36.357384,27.4894,1.5571,56.2956,13086,40.0150247308557
"13087",126,95,379.5,217.5,36.395294,27.4055,1.5678,56.4629,13087,40.0822007802047
"13088",127,95,382.5,217.5,36.426147,27.3325,1.5773,57.1068,13088,40.2601643525641
"13089",128,95,385.5,217.5,36.447937,27.2747,1.5894,57.2201,13089,40.3011714721887
"13090",129,95,388.5,217.5,36.460457,27.2342,1.6005,57.1206,13090,40.2833478420386
"13091",130,95,391.5,217.5,36.463978,27.2113,1.6123,57.0653,13091,40.2692054423767
"13092",131,95,394.5,217.5,36.459953,27.2033,1.6214,57.1892,13092,40.2934478307509
"13093",132,95,397.5,217.5,36.449512,27.2069,1.625,57.1868,13093,40.2831440165752
"13094",133,95,400.5,217.5,36.433792,27.218,1.6259,56.8483,13094,40.1873966808771
"13095",134,95,403.5,217.5,36.424389,27.2239,1.63,56.3981,13095,40.0690165501365
"13096",135,95,406.5,217.5,36.414677,27.233,1.632,56.6697,13096,40.126651656606
"13097",136,95,409.5,217.5,36.374729,27.2803,1.6216,38.4995,13097,35.7301925375623
"13098",137,95,412.5,217.5,36.347801,27.3212,1.6183,37.0173,13098,35.35753368131
"13099",138,95,415.5,217.5,36.314323,27.3816,1.5377,37.501,13099,35.4507933000383
"13100",139,95,418.5,217.5,36.251831,27.5115,1.2315,34.5819,13100,34.6963006421046
"13101",140,95,421.5,217.5,36.245537,27.5325,1.2216,35.6996,13101,34.9572874109925
"13102",141,95,424.5,217.5,36.317459,27.386,1.4914,49.9512,13102,38.4439187897071
"13103",142,95,427.5,217.5,36.340981,27.3426,1.524,68.2422,13103,42.9339633727069
"13104",143,95,430.5,217.5,36.364601,27.3107,1.4558,67.728,13104,42.8378324300346
"13105",144,95,433.5,217.5,36.37624,27.3128,1.3511,66.9052,13105,42.6581185858173
"13106",145,95,436.5,217.5,36.396229,27.3431,1.2387,64.6532,13106,42.1266349303142
"13107",146,95,439.5,217.5,36.364666,27.4645,1.1721,39.4795,13107,35.9599226643855
"13108",147,95,442.5,217.5,36.422066,27.3154,1.3782,64.273,13108,42.0443305564567
"13109",148,95,445.5,217.5,36.457069,27.1859,1.7222,65.3724,13109,42.266355954369
"13110",149,95,448.5,217.5,36.483723,27.0757,1.975,68.8526,13110,43.0516253937064
"13111",150,95,451.5,217.5,36.50325,26.9866,2.1516,67.2761,13111,42.5994265576096
"13112",151,95,454.5,217.5,36.522961,26.9035,2.193,69.1506,13112,43.0547682187678
"13113",152,95,457.5,217.5,36.543858,26.825,2.0326,66.7578,13113,42.5521065431567
"13114",153,95,460.5,217.5,36.559452,26.7601,1.703,71.1245,13114,43.7587498108586
"13115",154,95,463.5,217.5,36.549873,26.7323,0.9506,66.4902,13115,42.6406023652937
"13116",155,95,466.5,217.5,36.554665,26.6954,0.4234,53.393,13116,39.1952998784496
"13117",156,95,469.5,217.5,NA,NA,0,NA,13117,NA
"13118",157,95,472.5,217.5,NA,NA,0,NA,13118,NA
"13119",158,95,475.5,217.5,NA,NA,0,NA,13119,NA
"13120",159,95,478.5,217.5,NA,NA,0,NA,13120,NA
"13121",160,95,481.5,217.5,NA,NA,0,NA,13121,NA
"13122",161,95,484.5,217.5,NA,NA,0,NA,13122,NA
"13123",162,95,487.5,217.5,36.902931,27.0897,0.6938,67.7003,13123,43.1634982151916
"13124",163,95,490.5,217.5,36.804455,27.1514,1.784,56.9888,13124,40.5045932074219
"13125",164,95,493.5,217.5,36.735241,27.1073,1.8624,55.5635,13125,40.0734269103819
"13126",165,95,496.5,217.5,36.691105,27.0217,1.8426,55.9817,13126,40.1366220607157
"13127",166,95,499.5,217.5,36.667023,26.9191,1.7974,56.6032,13127,40.2734669837976
"13128",167,95,502.5,217.5,36.658478,26.808,1.7567,56.7741,13128,40.3127204908629
"13129",168,95,505.5,217.5,36.663303,26.6881,1.7372,57.5296,13129,40.4990167166036
"13130",169,95,508.5,217.5,36.678612,26.5595,1.7455,57.8158,13130,40.5729330248507
"13131",170,95,511.5,217.5,36.702801,26.4215,1.7896,59.3465,13131,40.946589524658
"13132",171,95,514.5,217.5,36.730484,26.2803,1.8651,64.8072,13132,42.2723761077775
"13133",172,95,517.5,217.5,36.752464,26.179,1.8763,67.2831,13133,42.8901368656296
"13134",173,95,520.5,217.5,36.770306,26.1028,1.746,66.7402,13134,42.8086611912251
"13135",174,95,523.5,217.5,36.786263,26.0406,1.5358,65.5381,13135,42.5710440905954
"13136",175,95,526.5,217.5,36.806782,25.9808,1.3308,65.3093,13136,42.5506181513492
"13137",176,95,529.5,217.5,36.835724,25.9185,1.0681,68.3682,13137,43.3124218779329
"13138",177,95,532.5,217.5,36.865143,25.865,0.4683,66.7679,13138,42.6908685681106
"13139",178,95,535.5,217.5,NA,NA,0,NA,13139,NA
"13140",179,95,538.5,217.5,36.660686,26.3036,1.5911,42.4758,13140,36.8862304022201
"13141",0,94,1.5,220.5,38.59124,23.1167,1.8631,68.297,13141,44.585123356472
"13142",1,94,4.5,220.5,38.327591,23.6087,1.6783,46.8092,13142,39.259413085301
"13143",2,94,7.5,220.5,38.094555,24.009,0.8198,42.4898,13143,37.8512622668827
"13144",3,94,10.5,220.5,37.953602,24.4495,0.4946,49.7842,13144,39.2962872542643
"13145",4,94,13.5,220.5,37.702686,24.8149,1.8721,61.1194,13145,42.1502527493295
"13146",5,94,16.5,220.5,37.617264,25.0532,1.8545,61.9206,13146,42.2866882009944
"13147",6,94,19.5,220.5,37.578014,25.2451,1.8207,63.0941,13147,42.556727589463
"13148",7,94,22.5,220.5,37.578365,25.3494,1.6435,63.8424,13148,42.7834375001889
"13149",8,94,25.5,220.5,37.596195,25.3427,1.2998,65.5595,13149,43.2462562750647
"13150",9,94,28.5,220.5,37.588345,25.302,1.0764,47.2697,13150,38.7557737457006
"13151",10,94,31.5,220.5,37.729954,25.0991,0.0542,62.6539,13151,42.3205235338984
"13152",11,94,34.5,220.5,37.802692,25.1126,0.0868,44.9548,13152,38.0439320936379
"13153",12,94,37.5,220.5,37.994804,25.2353,0.0945,46.3577,13153,38.5545411111397
"13154",13,94,40.5,220.5,38.08268,25.3876,0.9057,70.6023,13154,44.8394678432476
"13155",14,94,43.5,220.5,38.149223,25.4104,1.2671,71.3181,13155,45.1517706839055
"13156",15,94,46.5,220.5,38.192028,25.3854,1.2554,71.301,13156,45.1819929976409
"13157",16,94,49.5,220.5,38.210258,25.3428,0.6597,72.5864,13157,45.3189826762431
"13158",17,94,52.5,220.5,38.2337,25.2926,0.4757,72.5918,13158,45.2212751238664
"13159",18,94,55.5,220.5,38.262821,25.2674,0.3795,71.9918,13159,45.0933951881162
"13160",19,94,58.5,220.5,38.327732,25.291,0.1742,74.8592,13160,45.8689961250965
"13161",20,94,61.5,220.5,38.115955,25.1447,0.9572,71.8346,13161,45.1746569036309
"13162",21,94,64.5,220.5,38.043831,25.1786,1.1242,72.1079,13162,45.2246131111789
"13163",22,94,67.5,220.5,37.980316,25.1663,1.2401,72.1349,13163,45.1903539425981
